TITLE="Farm Bathymetry"
VARIABLES="X"
"Y"
"Z"
ZONE T="Bathymetry_Data"
I=512
J=1
K=1
F=POINT
13200.0000 10800.0000 -49.0000
13200.0000 11600.0000 -49.0000
13200.0000 12400.0000 -48.0000
14000.0000 400.0000 -61.0000
14000.0000 1200.0000 -61.0000
14000.0000 2000.0000 -61.0000
14000.0000 2800.0000 -60.0000
14000.0000 3600.0000 -58.0000
14000.0000 4400.0000 -56.0000
14000.0000 5200.0000 -55.0000
14000.0000 6000.0000 -54.0000
14000.0000 6800.0000 -53.0000
14000.0000 7600.0000 -52.0000
14000.0000 8400.0000 -51.0000
14000.0000 9200.0000 -50.0000
14000.0000 10000.0000 -48.0000
14000.0000 10800.0000 -48.0000
14000.0000 11600.0000 -47.0000
14000.0000 12400.0000 -45.0000
14800.0000 400.0000 -61.0000
14800.0000 1200.0000 -60.0000
14800.0000 2000.0000 -60.0000
14800.0000 2800.0000 -58.0000
14800.0000 3600.0000 -56.0000
14800.0000 4400.0000 -54.0000
14800.0000 5200.0000 -53.0000
14800.0000 6000.0000 -52.0000
14800.0000 6800.0000 -51.0000
14800.0000 7600.0000 -50.0000
14800.0000 8400.0000 -50.0000
14800.0000 9200.0000 -49.0000
14800.0000 10000.0000 -50.0000
14800.0000 10800.0000 -47.0000
14800.0000 11600.0000 -45.0000
14800.0000 12400.0000 -44.0000
15600.0000 400.0000 -60.0000
15600.0000 1200.0000 -60.0000
15600.0000 2000.0000 -57.0000
15600.0000 2800.0000 -56.0000
15600.0000 3600.0000 -54.0000
15600.0000 4400.0000 -52.0000
15600.0000 5200.0000 -52.0000
15600.0000 6000.0000 -51.0000
15600.0000 6800.0000 -50.0000
15600.0000 7600.0000 -49.0000
15600.0000 8400.0000 -48.0000
15600.0000 9200.0000 -48.0000
15600.0000 10000.0000 -48.0000
15600.0000 10800.0000 -43.0000
15600.0000 11600.0000 -43.0000
15600.0000 12400.0000 -47.0000
16400.0000 400.0000 -58.0000
16400.0000 1200.0000 -56.0000
16400.0000 2000.0000 -55.0000
16400.0000 2800.0000 -54.0000
16400.0000 3600.0000 -52.0000
16400.0000 4400.0000 -50.0000
16400.0000 5200.0000 -49.0000
16400.0000 6000.0000 -48.0000
16400.0000 6800.0000 -46.0000
16400.0000 7600.0000 -45.0000
16400.0000 8400.0000 -46.0000
16400.0000 9200.0000 -47.0000
16400.0000 10000.0000 -44.0000
16400.0000 10800.0000 -41.0000
16400.0000 11600.0000 -41.0000
16400.0000 12400.0000 -50.0000
17200.0000 400.0000 -55.0000
17200.0000 1200.0000 -53.0000
17200.0000 2000.0000 -53.0000
17200.0000 2800.0000 -53.0000
17200.0000 3600.0000 -50.0000
17200.0000 4400.0000 -48.0000
17200.0000 5200.0000 -46.0000
17200.0000 6000.0000 -43.0000
17200.0000 6800.0000 -41.0000
17200.0000 7600.0000 -40.0000
17200.0000 8400.0000 -41.0000
17200.0000 9200.0000 -42.0000
17200.0000 10000.0000 -41.0000
17200.0000 10800.0000 -44.0000
17200.0000 11600.0000 -45.0000
17200.0000 12400.0000 -46.0000
18000.0000 400.0000 -52.0000
18000.0000 1200.0000 -51.0000
18000.0000 2000.0000 -50.0000
18000.0000 2800.0000 -49.0000
18000.0000 3600.0000 -49.0000
18000.0000 4400.0000 -46.0000
18000.0000 5200.0000 -44.0000
18000.0000 6000.0000 -39.0000
18000.0000 6800.0000 -35.0000
18000.0000 7600.0000 -35.0000
18000.0000 8400.0000 -37.0000
18000.0000 9200.0000 -40.0000
18000.0000 10000.0000 -42.0000
18000.0000 10800.0000 -42.0000
18000.0000 11600.0000 -42.0000
18000.0000 12400.0000 -41.0000
18800.0000 400.0000 -50.0000
18800.0000 1200.0000 -48.0000
18800.0000 2000.0000 -48.0000
18800.0000 2800.0000 -48.0000
18800.0000 3600.0000 -46.0000
18800.0000 4400.0000 -44.0000
18800.0000 5200.0000 -43.0000
18800.0000 6000.0000 -38.0000
18800.0000 6800.0000 -31.0000
18800.0000 7600.0000 -31.0000
18800.0000 8400.0000 -37.0000
18800.0000 9200.0000 -39.0000
18800.0000 10000.0000 -40.0000
18800.0000 10800.0000 -39.0000
18800.0000 11600.0000 -39.0000
18800.0000 12400.0000 -39.0000
19600.0000 400.0000 -47.0000
19600.0000 1200.0000 -46.0000
19600.0000 2000.0000 -46.0000
19600.0000 2800.0000 -45.0000
19600.0000 3600.0000 -44.0000
19600.0000 4400.0000 -43.0000
19600.0000 5200.0000 -43.0000
19600.0000 6000.0000 -40.0000
19600.0000 6800.0000 -37.0000
19600.0000 7600.0000 -38.0000
19600.0000 8400.0000 -38.0000
19600.0000 9200.0000 -39.0000
19600.0000 10000.0000 -39.0000
19600.0000 10800.0000 -39.0000
19600.0000 11600.0000 -38.0000
19600.0000 12400.0000 -37.0000
20400.0000 400.0000 -45.0000
20400.0000 1200.0000 -44.0000
20400.0000 2000.0000 -43.0000
20400.0000 2800.0000 -42.0000
20400.0000 3600.0000 -42.0000
20400.0000 4400.0000 -43.0000
20400.0000 5200.0000 -41.0000
20400.0000 6000.0000 -40.0000
20400.0000 6800.0000 -38.0000
20400.0000 7600.0000 -37.0000
20400.0000 8400.0000 -37.0000
20400.0000 9200.0000 -38.0000
20400.0000 10000.0000 -37.0000
20400.0000 10800.0000 -36.0000
20400.0000 11600.0000 -34.0000
20400.0000 12400.0000 -35.0000
